Country Name,Year,Indicator,Value
Mongolia,2022,Social support,1.197
Malaysia,2022,Social support,0.938
Indonesia,2022,Social support,0.883
Benin,2022,Social support,0.064
Ghana,2022,Social support,0.595
Nepal,2022,Social support,0.784
China,2022,Social support,0.958
Bulgaria,2022,Social support,1.163
Morocco,2022,Social support,0.268
Cameroon,2022,Social support,0.672
Algeria,2022,Social support,0.97
Senegal,2022,Social support,0.53
Guinea,2022,Social support,0.566
Albania,2022,Social support,0.646
Cambodia,2022,Social support,0.732
Bangladesh,2022,Social support,0.614
Gabon,2022,Social support,0.738
South Africa,2022,Social support,1.088
Iraq,2022,Social support,0.682
Lebanon,2022,Social support,0.498
Burkina Faso,2022,Social support,0.565
Mali,2022,Social support,0.483
Nigeria,2022,Social support,0.732
Armenia,2022,Social support,0.82
Georgia,2022,Social support,0.612
Jordan,2022,Social support,0.724
Mozambique,2022,Social support,0.66
Kenya,2022,Social support,0.605
Namibia,2022,Social support,0.877
Ukraine,2022,Social support,1.081
Uganda,2022,Social support,0.875
Tunisia,2022,Social support,0.596
Sri Lanka,2022,Social support,0.934
Myanmar,2022,Social support,0.829
Togo,2022,Social support,0.322
Ethiopia,2022,Social support,0.809
Sierra Leone,2022,Social support,0.416
Zambia,2022,Social support,0.577
India,2022,Social support,0.376
Malawi,2022,Social support,0.279
Tanzania,2022,Social support,0.597
Zimbabwe,2022,Social support,0.69
Afghanistan,2022,Social support,0.0
Finland,2022,Healthy life expectancy,0.775
Denmark,2022,Healthy life expectancy,0.777
Switzerland,2022,Healthy life expectancy,0.822
Iceland,2022,Healthy life expectancy,0.803
Norway,2022,Healthy life expectancy,0.786
Netherlands,2022,Healthy life expectancy,0.787
Sweden,2022,Healthy life expectancy,0.803
New Zealand,2022,Healthy life expectancy,0.752
Austria,2022,Healthy life expectancy,0.774
Canada,2022,Healthy life expectancy,0.783
Australia,2022,Healthy life expectancy,0.772
United Kingdom,2022,Healthy life expectancy,0.75
Israel,2022,Healthy life expectancy,0.818
Costa Rica,2022,Healthy life expectancy,0.744
Ireland,2022,Healthy life expectancy,0.779
Germany,2022,Healthy life expectancy,0.776
United States,2022,Healthy life expectancy,0.628
Belgium,2022,Healthy life expectancy,0.764
United Arab Emirates,2022,Healthy life expectancy,0.633
Malta,2022,Healthy life expectancy,0.789
France,2022,Healthy life expectancy,0.808
Mexico,2022,Healthy life expectancy,0.623
Uruguay,2022,Healthy life expectancy,0.672
Saudi Arabia,2022,Healthy life expectancy,0.577
Spain,2022,Healthy life expectancy,0.808
Italy,2022,Healthy life expectancy,0.801
Singapore,2022,Healthy life expectancy,0.851
Brazil,2022,Healthy life expectancy,0.615
Slovenia,2022,Healthy life expectancy,0.769
El Salvador,2022,Healthy life expectancy,0.607
Kosovo,2022,Healthy life expectancy,0.569
Panama,2022,Healthy life expectancy,0.709
Uzbekistan,2022,Healthy life expectancy,0.6
Chile,2022,Healthy life expectancy,0.748
Bahrain,2022,Healthy life expectancy,0.625
Lithuania,2022,Healthy life expectancy,0.659
Poland,2022,Healthy life expectancy,0.712
Colombia,2022,Healthy life expectancy,0.72
Cyprus,2022,Healthy life expectancy,0.819
Nicaragua,2022,Healthy life expectancy,0.617
Romania,2022,Healthy life expectancy,0.655
Mauritius,2022,Healthy life expectancy,0.568
Kazakhstan,2022,Healthy life expectancy,0.611
Estonia,2022,Healthy life expectancy,0.728
Philippines,2022,Healthy life expectancy,0.514
Hungary,2022,Healthy life expectancy,0.668
Thailand,2022,Healthy life expectancy,0.697
Argentina,2022,Healthy life expectancy,0.662
Honduras,2022,Healthy life expectancy,0.555
Latvia,2022,Healthy life expectancy,0.637
Ecuador,2022,Healthy life expectancy,0.708
Portugal,2022,Healthy life expectancy,0.777
Jamaica,2022,Healthy life expectancy,0.646
Japan,2022,Healthy life expectancy,0.866
Peru,2022,Healthy life expectancy,0.735
Serbia,2022,Healthy life expectancy,0.658
Bolivia,2022,Healthy life expectancy,0.555
Pakistan,2022,Healthy life expectancy,0.374
Paraguay,2022,Healthy life expectancy,0.624
Dominican Republic,2022,Healthy life expectancy,0.577
Bosnia and Herzegovina,2022,Healthy life expectancy,0.665
Moldova,2022,Healthy life expectancy,0.597
Tajikistan,2022,Healthy life expectancy,0.518
Montenegro,2022,Healthy life expectancy,0.659
Greece,2022,Healthy life expectancy,0.774
Croatia,2022,Healthy life expectancy,0.709
Mongolia,2022,Healthy life expectancy,0.467
Malaysia,2022,Healthy life expectancy,0.62
Indonesia,2022,Healthy life expectancy,0.539
Benin,2022,Healthy life expectancy,0.335
Ghana,2022,Healthy life expectancy,0.409
Nepal,2022,Healthy life expectancy,0.499
China,2022,Healthy life expectancy,0.705
Bulgaria,2022,Healthy life expectancy,0.64
Morocco,2022,Healthy life expectancy,0.565
Cameroon,2022,Healthy life expectancy,0.317
Algeria,2022,Healthy life expectancy,0.643
Senegal,2022,Healthy life expectancy,0.447
Guinea,2022,Healthy life expectancy,0.275
Albania,2022,Healthy life expectancy,0.719
Cambodia,2022,Healthy life expectancy,0.505
Bangladesh,2022,Healthy life expectancy,0.581
Gabon,2022,Healthy life expectancy,0.396
South Africa,2022,Healthy life expectancy,0.361
Iraq,2022,Healthy life expectancy,0.554
Lebanon,2022,Healthy life expectancy,0.631
Burkina Faso,2022,Healthy life expectancy,0.32
Mali,2022,Healthy life expectancy,0.311
Nigeria,2022,Healthy life expectancy,0.3
Armenia,2022,Healthy life expectancy,0.668
Georgia,2022,Healthy life expectancy,0.595
Jordan,2022,Healthy life expectancy,0.675
Mozambique,2022,Healthy life expectancy,0.191
Kenya,2022,Healthy life expectancy,0.401
Namibia,2022,Healthy life expectancy,0.354
Ukraine,2022,Healthy life expectancy,0.583
Uganda,2022,Healthy life expectancy,0.418
Tunisia,2022,Healthy life expectancy,0.656
Sri Lanka,2022,Healthy life expectancy,0.66
Myanmar,2022,Healthy life expectancy,0.491
Togo,2022,Healthy life expectancy,0.36
Ethiopia,2022,Healthy life expectancy,0.457
Sierra Leone,2022,Healthy life expectancy,0.273
Zambia,2022,Healthy life expectancy,0.306
India,2022,Healthy life expectancy,0.471
Malawi,2022,Healthy life expectancy,0.388
Tanzania,2022,Healthy life expectancy,0.425
Zimbabwe,2022,Healthy life expectancy,0.27
Afghanistan,2022,Healthy life expectancy,0.289
Finland,2022,Freedom to make life choices,0.736
Denmark,2022,Freedom to make life choices,0.719
Switzerland,2022,Freedom to make life choices,0.677
Iceland,2022,Freedom to make life choices,0.718
Norway,2022,Freedom to make life choices,0.728
Netherlands,2022,Freedom to make life choices,0.651
Sweden,2022,Freedom to make life choices,0.724
New Zealand,2022,Freedom to make life choices,0.68
Austria,2022,Freedom to make life choices,0.623
Canada,2022,Freedom to make life choices,0.659
Australia,2022,Freedom to make life choices,0.676
United Kingdom,2022,Freedom to make life choices,0.597
Israel,2022,Freedom to make life choices,0.568
Costa Rica,2022,Freedom to make life choices,0.661
Ireland,2022,Freedom to make life choices,0.627
Germany,2022,Freedom to make life choices,0.585
United States,2022,Freedom to make life choices,0.574
Belgium,2022,Freedom to make life choices,0.492
United Arab Emirates,2022,Freedom to make life choices,0.702
Malta,2022,Freedom to make life choices,0.679
France,2022,Freedom to make life choices,0.567
Mexico,2022,Freedom to make life choices,0.621
Uruguay,2022,Freedom to make life choices,0.665
Saudi Arabia,2022,Freedom to make life choices,0.651
Spain,2022,Freedom to make life choices,0.505
Italy,2022,Freedom to make life choices,0.412
Singapore,2022,Freedom to make life choices,0.672
Brazil,2022,Freedom to make life choices,0.546
Slovenia,2022,Freedom to make life choices,0.685
El Salvador,2022,Freedom to make life choices,0.666
Kosovo,2022,Freedom to make life choices,0.599
Panama,2022,Freedom to make life choices,0.592
Uzbekistan,2022,Freedom to make life choices,0.716
Chile,2022,Freedom to make life choices,0.46
Bahrain,2022,Freedom to make life choices,0.693
Lithuania,2022,Freedom to make life choices,0.496
Poland,2022,Freedom to make life choices,0.523
Colombia,2022,Freedom to make life choices,0.545
Cyprus,2022,Freedom to make life choices,0.448
Nicaragua,2022,Freedom to make life choices,0.617
Romania,2022,Freedom to make life choices,0.605
Mauritius,2022,Freedom to make life choices,0.589
Kazakhstan,2022,Freedom to make life choices,0.584
Estonia,2022,Freedom to make life choices,0.689
Philippines,2022,Freedom to make life choices,0.678
Hungary,2022,Freedom to make life choices,0.485
Thailand,2022,Freedom to make life choices,0.617
Argentina,2022,Freedom to make life choices,0.555
Honduras,2022,Freedom to make life choices,0.582
Latvia,2022,Freedom to make life choices,0.502
Ecuador,2022,Freedom to make life choices,0.565
Portugal,2022,Freedom to make life choices,0.655
Jamaica,2022,Freedom to make life choices,0.567
Japan,2022,Freedom to make life choices,0.537
Peru,2022,Freedom to make life choices,0.545
Serbia,2022,Freedom to make life choices,0.546
Bolivia,2022,Freedom to make life choices,0.627
Pakistan,2022,Freedom to make life choices,0.448
Paraguay,2022,Freedom to make life choices,0.629
Dominican Republic,2022,Freedom to make life choices,0.606
Bosnia and Herzegovina,2022,Freedom to make life choices,0.448
Moldova,2022,Freedom to make life choices,0.561
Tajikistan,2022,Freedom to make life choices,0.572
Montenegro,2022,Freedom to make life choices,0.46
Greece,2022,Freedom to make life choices,0.249
Croatia,2022,Freedom to make life choices,0.535
Mongolia,2022,Freedom to make life choices,0.398
Malaysia,2022,Freedom to make life choices,0.654
Indonesia,2022,Freedom to make life choices,0.62
Benin,2022,Freedom to make life choices,0.479
Ghana,2022,Freedom to make life choices,0.5
Nepal,2022,Freedom to make life choices,0.519
China,2022,Freedom to make life choices,0.656
Bulgaria,2022,Freedom to make life choices,0.563
Morocco,2022,Freedom to make life choices,0.492
Cameroon,2022,Freedom to make life choices,0.397
Algeria,2022,Freedom to make life choices,0.146
Senegal,2022,Freedom to make life choices,0.494
Guinea,2022,Freedom to make life choices,0.334
Albania,2022,Freedom to make life choices,0.511
Cambodia,2022,Freedom to make life choices,0.74
Bangladesh,2022,Freedom to make life choices,0.622
Gabon,2022,Freedom to make life choices,0.343
South Africa,2022,Freedom to make life choices,0.442
Iraq,2022,Freedom to make life choices,0.328
Lebanon,2022,Freedom to make life choices,0.103
Burkina Faso,2022,Freedom to make life choices,0.382
Mali,2022,Freedom to make life choices,0.35
Nigeria,2022,Freedom to make life choices,0.444
Armenia,2022,Freedom to make life choices,0.558
Georgia,2022,Freedom to make life choices,0.508
Jordan,2022,Freedom to make life choices,0.476
Mozambique,2022,Freedom to make life choices,0.593
Kenya,2022,Freedom to make life choices,0.44
Namibia,2022,Freedom to make life choices,0.384
Ukraine,2022,Freedom to make life choices,0.473
Uganda,2022,Freedom to make life choices,0.402
Tunisia,2022,Freedom to make life choices,0.316
Sri Lanka,2022,Freedom to make life choices,0.529
Myanmar,2022,Freedom to make life choices,0.513
Togo,2022,Freedom to make life choices,0.292
Ethiopia,2022,Freedom to make life choices,0.472
Sierra Leone,2022,Freedom to make life choices,0.387
Zambia,2022,Freedom to make life choices,0.525
India,2022,Freedom to make life choices,0.647
Malawi,2022,Freedom to make life choices,0.477
Tanzania,2022,Freedom to make life choices,0.578
Zimbabwe,2022,Freedom to make life choices,0.329
Afghanistan,2022,Freedom to make life choices,0.0
Finland,2022,Generosity,0.109
Denmark,2022,Generosity,0.188
Switzerland,2022,Generosity,0.147
Iceland,2022,Generosity,0.27
Norway,2022,Generosity,0.217
Netherlands,2022,Generosity,0.271
Sweden,2022,Generosity,0.218
New Zealand,2022,Generosity,0.245
Austria,2022,Generosity,0.193
Canada,2022,Generosity,0.217
Australia,2022,Generosity,0.258
United Kingdom,2022,Generosity,0.289
Israel,2022,Generosity,0.155
Costa Rica,2022,Generosity,0.089
Ireland,2022,Generosity,0.19
Germany,2022,Generosity,0.163
United States,2022,Generosity,0.22
Belgium,2022,Generosity,0.049
United Arab Emirates,2022,Generosity,0.204
Malta,2022,Generosity,0.174
France,2022,Generosity,0.07
Mexico,2022,Generosity,0.092
Uruguay,2022,Generosity,0.103
Saudi Arabia,2022,Generosity,0.078
Spain,2022,Generosity,0.101
Italy,2022,Generosity,0.085
Singapore,2022,Generosity,0.163
Brazil,2022,Generosity,0.131
Slovenia,2022,Generosity,0.118
El Salvador,2022,Generosity,0.089
Kosovo,2022,Generosity,0.309
Panama,2022,Generosity,0.049
Uzbekistan,2022,Generosity,0.283
Chile,2022,Generosity,0.124
Bahrain,2022,Generosity,0.199
Lithuania,2022,Generosity,0.053
Poland,2022,Generosity,0.124
Colombia,2022,Generosity,0.087
Cyprus,2022,Generosity,0.123
Nicaragua,2022,Generosity,0.168
Romania,2022,Generosity,0.039
Mauritius,2022,Generosity,0.131
Kazakhstan,2022,Generosity,0.134
Estonia,2022,Generosity,0.123
Philippines,2022,Generosity,0.107
Hungary,2022,Generosity,0.078
Thailand,2022,Generosity,0.321
Argentina,2022,Generosity,0.081
Honduras,2022,Generosity,0.202
Latvia,2022,Generosity,0.075
Ecuador,2022,Generosity,0.08
Portugal,2022,Generosity,0.016
Jamaica,2022,Generosity,0.08
Japan,2022,Generosity,0.007
Peru,2022,Generosity,0.09
Serbia,2022,Generosity,0.219
Bolivia,2022,Generosity,0.112
Pakistan,2022,Generosity,0.181
Paraguay,2022,Generosity,0.171
Dominican Republic,2022,Generosity,0.084
Bosnia and Herzegovina,2022,Generosity,0.244
Moldova,2022,Generosity,0.102
Tajikistan,2022,Generosity,0.118
Montenegro,2022,Generosity,0.135
Greece,2022,Generosity,0.015
Croatia,2022,Generosity,0.109
Mongolia,2022,Generosity,0.247
Malaysia,2022,Generosity,0.213
Indonesia,2022,Generosity,0.468
Benin,2022,Generosity,0.127
Ghana,2022,Generosity,0.23
Nepal,2022,Generosity,0.237
China,2022,Generosity,0.099
Bulgaria,2022,Generosity,0.123
Morocco,2022,Generosity,0.02
Cameroon,2022,Generosity,0.152
Algeria,2022,Generosity,0.106
Senegal,2022,Generosity,0.143
Guinea,2022,Generosity,0.214
Albania,2022,Generosity,0.138
Cambodia,2022,Generosity,0.166
Bangladesh,2022,Generosity,0.125
Gabon,2022,Generosity,0.032
South Africa,2022,Generosity,0.089
Iraq,2022,Generosity,0.147
Lebanon,2022,Generosity,0.082
Burkina Faso,2022,Generosity,0.186
Mali,2022,Generosity,0.128
Nigeria,2022,Generosity,0.175
Armenia,2022,Generosity,0.054
Georgia,2022,Generosity,0.0
Jordan,2022,Generosity,0.058
Mozambique,2022,Generosity,0.185
Kenya,2022,Generosity,0.322
Namibia,2022,Generosity,0.067
Ukraine,2022,Generosity,0.188
Uganda,2022,Generosity,0.222
Tunisia,2022,Generosity,0.029
Sri Lanka,2022,Generosity,0.15
Myanmar,2022,Generosity,0.452
Togo,2022,Generosity,0.174
Ethiopia,2022,Generosity,0.205
Sierra Leone,2022,Generosity,0.202
Zambia,2022,Generosity,0.203
India,2022,Generosity,0.198
Malawi,2022,Generosity,0.14
Tanzania,2022,Generosity,0.248
Zimbabwe,2022,Generosity,0.106
Afghanistan,2022,Generosity,0.089
Finland,2022,Perceptions of corruption,0.534
Denmark,2022,Perceptions of corruption,0.532
Switzerland,2022,Perceptions of corruption,0.461
Iceland,2022,Perceptions of corruption,0.191
Norway,2022,Perceptions of corruption,0.474
Netherlands,2022,Perceptions of corruption,0.419
Sweden,2022,Perceptions of corruption,0.512
New Zealand,2022,Perceptions of corruption,0.483
Austria,2022,Perceptions of corruption,0.329
Canada,2022,Perceptions of corruption,0.368
Australia,2022,Perceptions of corruption,0.341
United Kingdom,2022,Perceptions of corruption,0.329
Israel,2022,Perceptions of corruption,0.143
Costa Rica,2022,Perceptions of corruption,0.102
Ireland,2022,Perceptions of corruption,0.408
Germany,2022,Perceptions of corruption,0.358
United States,2022,Perceptions of corruption,0.177
Belgium,2022,Perceptions of corruption,0.204
United Arab Emirates,2022,Perceptions of corruption,0.25
Malta,2022,Perceptions of corruption,0.166
France,2022,Perceptions of corruption,0.266
Mexico,2022,Perceptions of corruption,0.115
Uruguay,2022,Perceptions of corruption,0.265
Saudi Arabia,2022,Perceptions of corruption,0.18
Spain,2022,Perceptions of corruption,0.149
Italy,2022,Perceptions of corruption,0.059
Singapore,2022,Perceptions of corruption,0.587
Brazil,2022,Perceptions of corruption,0.134
Slovenia,2022,Perceptions of corruption,0.115
El Salvador,2022,Perceptions of corruption,0.212
Kosovo,2022,Perceptions of corruption,0.035
Panama,2022,Perceptions of corruption,0.051
Uzbekistan,2022,Perceptions of corruption,0.24
Chile,2022,Perceptions of corruption,0.069
Bahrain,2022,Perceptions of corruption,0.155
Lithuania,2022,Perceptions of corruption,0.077
Poland,2022,Perceptions of corruption,0.14
Colombia,2022,Perceptions of corruption,0.077
Cyprus,2022,Perceptions of corruption,0.062
Nicaragua,2022,Perceptions of corruption,0.212
Romania,2022,Perceptions of corruption,0.006
Mauritius,2022,Perceptions of corruption,0.107
Kazakhstan,2022,Perceptions of corruption,0.157
Estonia,2022,Perceptions of corruption,0.333
Philippines,2022,Perceptions of corruption,0.142
Hungary,2022,Perceptions of corruption,0.064
Thailand,2022,Perceptions of corruption,0.026
Argentina,2022,Perceptions of corruption,0.085
Honduras,2022,Perceptions of corruption,0.076
Latvia,2022,Perceptions of corruption,0.09
Ecuador,2022,Perceptions of corruption,0.083
Portugal,2022,Perceptions of corruption,0.039
Jamaica,2022,Perceptions of corruption,0.053
Japan,2022,Perceptions of corruption,0.218
Peru,2022,Perceptions of corruption,0.037
Serbia,2022,Perceptions of corruption,0.088
Bolivia,2022,Perceptions of corruption,0.064
Pakistan,2022,Perceptions of corruption,0.112
Paraguay,2022,Perceptions of corruption,0.059
Dominican Republic,2022,Perceptions of corruption,0.179
Bosnia and Herzegovina,2022,Perceptions of corruption,0.006
Moldova,2022,Perceptions of corruption,0.028
Tajikistan,2022,Perceptions of corruption,0.304
Montenegro,2022,Perceptions of corruption,0.077
Greece,2022,Perceptions of corruption,0.108
Croatia,2022,Perceptions of corruption,0.0
Mongolia,2022,Perceptions of corruption,0.059
Malaysia,2022,Perceptions of corruption,0.126
Indonesia,2022,Perceptions of corruption,0.047
Benin,2022,Perceptions of corruption,0.23
Ghana,2022,Perceptions of corruption,0.056
Nepal,2022,Perceptions of corruption,0.13
China,2022,Perceptions of corruption,0.142
Bulgaria,2022,Perceptions of corruption,0.021
Morocco,2022,Perceptions of corruption,0.102
Cameroon,2022,Perceptions of corruption,0.074
Algeria,2022,Perceptions of corruption,0.15
Senegal,2022,Perceptions of corruption,0.081
Guinea,2022,Perceptions of corruption,0.116
Albania,2022,Perceptions of corruption,0.028
Cambodia,2022,Perceptions of corruption,0.068
Bangladesh,2022,Perceptions of corruption,0.187
Gabon,2022,Perceptions of corruption,0.099
South Africa,2022,Perceptions of corruption,0.046
Iraq,2022,Perceptions of corruption,0.046
Lebanon,2022,Perceptions of corruption,0.034
Burkina Faso,2022,Perceptions of corruption,0.126
Mali,2022,Perceptions of corruption,0.042
Nigeria,2022,Perceptions of corruption,0.038
Armenia,2022,Perceptions of corruption,0.21
Georgia,2022,Perceptions of corruption,0.208
Jordan,2022,Perceptions of corruption,0.2
Mozambique,2022,Perceptions of corruption,0.2
Kenya,2022,Perceptions of corruption,0.082
Namibia,2022,Perceptions of corruption,0.071
Ukraine,2022,Perceptions of corruption,0.017
Uganda,2022,Perceptions of corruption,0.066
